student_id,student_name,age,gender,country,course_id,course_name,category,price_inr,enrollment_date,device_used,payment_method,time_spent_hours,completion_pct,completion_status,certificate_issued,num_quizzes_taken,quiz_avg_score,rating,dropout_flag,last_login_date
STU01443,Joseph Casey,21.0,Male,India,CRS120,Data Science Masterclass Bootcamp,DataScience,4470.85,2025-07-31,Desktop,Debit Card,2.5,6.8,Not Started,No,0,,,No,2026-03-23
STU00093,Michelle Brown,23.0,Other,India,CRS180,Graphic Design Masterclass Advanced,Graphic Design,2487.53,2025-05-29,Mobile,Net Banking,11.8,65.8,In Progress,No,8,71.8,4.2,No,2025-09-16
STU00835,Louis Green,30.0,Male,India,CRS166,Digital Marketing Masterclass Bootcamp,digital marketing,1350.12,2025-07-05,Mobile,Net Banking,6.3,46.4,In Progress,No,2,69.6,4.0,No,2026-03-17
STU00593,Joshua Garcia,32.0,Male,Philippines,CRS163,Digital Marketing Masterclass Beginner,digital marketing,1973.96,2026-06-19,Mobile,UPI,3.0,23.4,In Progress,No,2,59.4,2.4,No,2026-08-02
STU01476,Christopher Mcclure,18.0,Male,Nigeria,CRS148,IT & Software Masterclass Beginner,IT and Software,3687.21,2025-04-10,Desktop,Net Banking,12.3,66.6,In Progress,No,6,60.1,5.0,No,2025-04-25
STU00395,Daniel Shields,25.0,Female,India,CRS142,Web Development Masterclass Intermediate,Web Dev,1884.6,2026-04-05,Desktop,Net Banking,23.8,91.1,In Progress,No,4,74.5,4.2,No,2026-06-10
STU01304,Pam Baker,26.0,Other,India,CRS132,Digital Marketing Masterclass Advanced,Digital Marketing,2093.8,2025-08-12,Mobile,Net Banking,6.6,44.7,In Progress,No,1,73.2,2.9,No,2026-07-30
STU01070,Timothy Cole,16.0,Other,Germany,CRS113,Personal Development Masterclass Intermediate,Personal Development,1304.64,2025-06-02,Desktop,UPI,10.7,61.0,In Progress,No,6,93.2,3.9,No,2026-07-18
STU00576,Theresa Elliott,33.0,Other,India,CRS169,Personal Development Masterclass Intermediate,Personal Development,828.59,2026-07-04,Tablet,Wallet,17.9,91.0,In Progress,No,7,90.2,5.0,No,2026-07-06
STU00574,Heather Combs,32.0,Other,India,CRS135,Business & Finance Masterclass Beginner,Business & Finance,1367.44,2025-07-10,Mobile,Credit Card,11.2,69.1,In Progress,No,2,90.5,4.3,No,2026-07-13
STU01391,Jeremy Wood,25.0,Female,Canada,CRS113,Web Development Masterclass Bootcamp,web dev,3271.8,2025-04-20,Mobile,Debit Card,13.8,57.7,In Progress,No,7,97.1,4.1,No,2026-07-22
STU00736,Michael Griffin,24.0,Other,USA,CRS144,Graphic Design Masterclass Intermediate,graphic design,2285.37,2026-05-18,Mobile,UPI,4.7,26.6,In Progress,No,2,61.4,3.3,No,2026-09-15
STU01346,Kristen Roberts,23.0,Other,UAE,CRS147,Cloud Computing Masterclass Intermediate,Cloud Computing,3810.28,2026-05-31,Desktop,Credit Card,11.6,39.9,In Progress,No,2,81.5,3.3,No,2026-08-20
STU00280,Dana Thomas,29.0,Other,Canada,CRS182,Web Development Masterclass Intermediate,Web Development ,4990.99,2026-01-21,Mobile,Wallet,12.7,45.4,In Progress,No,1,68.0,4.4,No,2026-01-24
STU00338,Erin Austin,35.0,Female,USA,CRS159,Cloud Computing Masterclass Bootcamp,cloud computing,6788.16,2025-11-10,Mobile,Debit Card,11.1,47.0,In Progress,No,4,74.8,3.5,No,2026-05-18
STU00228,Anthony Moore,24.0,Male,Canada,CRS164,IT & Software Masterclass Intermediate,IT and Software,2089.21,2026-04-24,,Debit Card,11.2,46.1,In Progress,No,3,99.3,4.9,No,2026-07-16
STU00009,Dylan Miller,27.0,Female,USA,CRS183,Graphic Design Masterclass Beginner,graphic design,2605.89,2026-03-18,Mobile,Wallet,1.2,19.2,In Progress,No,0,,3.0,No,2026-03-26
STU01110,Paula Smith,23.0,Male,Germany,CRS193,Data Science Masterclass Intermediate,Data  Science,4150.68,2025-05-09,Desktop,Debit Card,4.7,14.0,In Progress,No,1,61.3,2.8,No,2026-07-04
STU01305,Zachary Gallagher,31.0,Male,India,CRS144,Personal Development Masterclass Advanced,Personal Development,609.85,2025-08-27,Mobile,Net Banking,10.3,73.8,In Progress,No,3,100.0,3.6,No,2026-08-07
STU01317,Tina Carroll,42.0,Male,USA,CRS140,Digital Marketing Masterclass Advanced,digital marketing,2190.25,2025-09-02,Mobile,UPI,31.2,94.4,In Progress,No,8,87.7,5.0,No,2026-06-07
STU00069,Diana May,17.0,Female,USA,CRS131,Business & Finance Masterclass Bootcamp,Business & Finance,2256.78,2025-09-04,Desktop,UPI,8.3,42.6,In Progress,No,1,61.3,3.9,No,2026-07-28
STU01380,Neil Singh,18.0,Female,Canada,CRS158,Graphic Design Masterclass Intermediate,Graphic Design,2411.88,2025-08-21,Desktop,Credit Card,18.7,100.0,Completed,Yes,8,84.7,4.1,No,2025-09-04
STU01121,Richard Washington,21.0,Male,UK,CRS153,Data Science Masterclass Advanced,data science,5629.35,2026-04-05,Mobile,UPI,9.0,33.6,In Progress,No,7,92.1,2.8,No,2026-09-05
STU01146,John Crosby,40.0,Female,India,CRS168,Data Science Masterclass Beginner,Data Science,2199.31,2026-08-08,Desktop,Net Banking,121.19999999999999,53.6,In Progress,No,1,71.7,3.4,No,2026-08-17
STU01307,David Mccarthy,24.0,Female,India,CRS134,Data Science Masterclass Advanced,Data Science,3542.27,2025-06-03,Mobile,UPI,24.9,98.0,Completed,No,10,89.2,4.0,No,2025-09-19
STU01205,Michael Webster,32.0,Other,India,CRS167,Cloud Computing Masterclass Bootcamp,Cloud Computing,2216.12,2025-05-19,Mobile,Debit Card,6.0,27.0,In Progress,No,2,66.5,3.1,No,2025-09-19
STU00025,Kerry Smith,39.0,Male,Nigeria,CRS161,Data Science Masterclass Beginner,data science,4368.43,2026-04-17,Desktop,Debit Card,1.1,6.7,Not Started,No,0,,,No,2026-07-09
STU00634,Debra Ortiz,15.0,Female,UK,CRS171,Personal Development Masterclass Bootcamp,Personal Development,642.58,2026-06-05,Desktop,Net Banking,7.3,18.0,In Progress,No,1,95.5,2.7,No,2026-08-11
STU00471,Jasmine Bush,,Female,Canada,CRS148,Business & Finance Masterclass Intermediate,Business & Finance,2134.95,2026-01-30,Mobile,Credit Card,6.1,21.4,In Progress,No,0,,4.4,No,2026-03-16
STU00558,Danielle Murray,34.0,Female,USA,CRS177,IT & Software Masterclass Advanced,IT & Software,1658.23,2025-10-14,Desktop,Debit Card,29.9,91.1,In Progress,No,4,82.8,4.8,No,2026-03-16
STU00294,Kimberly Morris,38.0,Male,UAE,CRS152,Cloud Computing Masterclass Intermediate,cloud computing,4448.12,2025-04-28,Tablet,Wallet,3.2,22.8,In Progress,No,2,54.1,3.5,No,2026-02-28
STU00773,Tracy Fitzgerald,26.0,Male,India,CRS132,Graphic Design Masterclass Bootcamp,Graphic Design,898.37,2025-06-19,Mobile,UPI,20.1,93.6,In Progress,No,5,68.3,3.6,No,2026-08-25
STU01433,Kimberly Cobb,,Female,India,CRS127,Cloud Computing Masterclass Bootcamp,cloud computing,5336.99,2026-06-24,Desktop,Wallet,13.4,48.5,In Progress,No,1,55.7,3.3,No,2026-08-23
STU01023,Robert Gillespie,31.0,Other,Nigeria,CRS146,Cloud Computing Masterclass Intermediate,Cloud Computing,5075.37,2026-04-13,Desktop,Debit Card,18.0,72.1,In Progress,No,5,65.9,4.0,No,2026-06-25
STU00121,Daniel Holt,37.0,Male,Philippines,CRS181,Personal Development Masterclass Advanced,Personal Development,1300.4,2025-11-27,Tablet,Net Banking,1.5,11.1,In Progress,No,2,74.1,3.6,No,2026-07-18
STU00906,Christopher Morales,24.0,Male,India,CRS163,Cloud Computing Masterclass Bootcamp,cloud computing,3408.27,2026-02-25,Mobile,Net Banking,5.2,33.9,In Progress,No,1,80.0,3.4,No,2026-08-24
STU00511,Brenda Moreno MD,36.0,Other,India,CRS171,Business & Finance Masterclass Bootcamp,Business and Finance,2329.38,2026-04-12,Desktop,UPI,2.4,0.0,Not Started,No,0,,,No,2026-05-03
STU00180,Amber Obrien,25.0,Female,Canada,CRS105,Business & Finance Masterclass Advanced,Business and Finance,1037.21,2026-01-05,Mobile,Net Banking,7.5,40.6,In Progress,No,2,53.7,3.9,No,2026-06-29
STU01094,Randall Holland,23.0,Female,India,CRS191,Cloud Computing Masterclass Intermediate,cloud computing,4362.3,2026-07-28,Desktop,Net Banking,6.4,35.2,In Progress,No,2,60.0,3.3,No,2026-08-01
STU01184,Tyler Flowers,30.0,Male,India,CRS187,Personal Development Masterclass Bootcamp,Personal Development,1164.93,2025-04-01,Mobile,UPI,2.4,0.0,Not Started,No,0,,,No,2025-04-02
STU00816,Victor Hill,24.0,Other,USA,CRS178,Data Science Masterclass Intermediate,Data  Science,4442.23,2026-05-21,Desktop,Wallet,21.4,100.0,Completed,Yes,9,85.7,4.7,No,2026-09-07
STU01463,Jill Sanchez,15.0,Male,USA,CRS135,Web Development Masterclass Advanced,Web Development,2920.45,2025-07-29,Mobile,Wallet,7.3,40.4,In Progress,No,3,65.3,2.5,No,2026-01-20
STU00864,Karen Smith,19.0,Male,India,CRS152,Web Development Masterclass Advanced,web dev,3134.21,2025-03-23,Desktop,Credit Card,16.8,76.3,In Progress,No,5,99.3,4.5,No,2026-08-06
STU01083,Janet Cook,19.0,Female,Canada,CRS173,Data Science Masterclass Bootcamp,Data  Science,4887.91,2025-06-10,Desktop,Wallet,19.1,100.0,Completed,Yes,6,79.5,4.5,No,2025-07-14
STU01323,Kayla Burns,15.0,Female,India,CRS145,Digital Marketing Masterclass Bootcamp,digital marketing,1310.68,2025-05-25,Desktop,Credit Card,10.7,38.8,In Progress,No,1,88.0,3.8,No,2026-04-10
STU00381,Ann Dixon,27.0,Male,Singapore,CRS147,Graphic Design Masterclass Bootcamp,Graphic Design,1475.19,2025-05-18,Mobile,Net Banking,2.7,5.6,Not Started,No,0,,,No,2025-08-26
STU00605,Jeremy Baker,34.0,Other,UK,CRS192,Business & Finance Masterclass Advanced,Business & Finance,2194.75,2025-06-22,Desktop,Credit Card,36.5,99.7,Completed,Yes,7,91.0,4.4,No,2026-07-28
STU01499,Susan Smith,27.0,Female,UK,CRS150,Business & Finance Masterclass Bootcamp,Business & Finance,1749.31,2026-08-17,Mobile,Wallet,27.0,100.0,Completed,Yes,8,97.2,4.1,No,2026-09-10
STU01319,James Thompson,25.0,Female,Australia,CRS174,IT & Software Masterclass Advanced,IT and Software,4058.99,2025-04-24,Mobile,Debit Card,13.6,52.8,In Progress,No,0,,4.5,No,2026-08-24
STU00551,Nancy Stewart,23.0,Other,Philippines,CRS141,IT & Software Masterclass Intermediate,IT and Software,2354.15,2025-08-28,Mobile,UPI,14.8,97.4,Completed,Yes,6,82.7,3.7,No,2026-07-03
STU01172,Alexander Ryan,28.0,Other,UK,CRS184,Web Development Masterclass Advanced,web dev,2610.22,2025-07-11,Desktop,Debit Card,2.3,24.8,In Progress,No,2,68.9,3.0,Yes,2026-08-21
STU00252,Jeffrey Mills,38.0,Male,India,CRS183,Personal Development Masterclass Advanced,Personal Development,1472.76,2025-06-16,Mobile,Wallet,24.4,100.0,Completed,Yes,8,71.2,4.4,No,2025-10-07
STU01402,Pamela Wagner,29.0,Other,India,CRS184,Business & Finance Masterclass Intermediate,Business and Finance,3505.38,2025-11-19,Mobile,Wallet,2.2,8.9,Not Started,No,1,68.5,,No,2026-06-25
STU00213,Michael Farrell,29.0,Other,India,CRS122,Digital Marketing Masterclass Intermediate,digital marketing,919.53,2025-11-08,Desktop,Wallet,4.3,14.9,In Progress,No,0,,3.2,No,2026-05-17
STU01292,Carlos Gates DDS,17.0,Female,India,CRS178,Personal Development Masterclass Beginner,Personal Development,1275.57,2026-04-27,Tablet,UPI,3.6,15.6,In Progress,No,0,,3.4,No,2026-06-07
STU00331,Julie Herrera,32.0,Female,UK,CRS169,Graphic Design Masterclass Bootcamp,Graphic Design,1601.03,2025-11-29,Mobile,Debit Card,31.1,94.1,In Progress,No,5,92.5,4.6,No,2026-08-14
STU00433,Ruben Price,30.0,Female,Philippines,CRS177,Business & Finance Masterclass Bootcamp,Business and Finance,2712.56,2025-04-27,Mobile,Debit Card,10.4,45.2,In Progress,No,5,97.9,5.0,No,2025-07-18
STU00277,Kimberly Acosta,22.0,Other,USA,CRS188,Digital Marketing Masterclass Beginner,Digital Marketing,2328.21,2025-04-28,Desktop,Net Banking,14.0,71.6,In Progress,No,5,67.9,4.9,No,2025-09-05
STU01408,Chelsey Alvarez,18.0,Other,Nigeria,CRS155,Digital Marketing Masterclass Beginner,digital marketing,2151.75,2026-01-11,Desktop,Debit Card,44.1,96.0,Completed,Yes,8,95.3,4.7,No,2026-01-24
STU00292,William Crawford,22.0,Other,USA,CRS122,Personal Development Masterclass Intermediate,Personal Development,1187.65,2026-04-07,Mobile,Wallet,14.8,95.7,Completed,Yes,11,99.1,4.4,No,2026-08-31
STU00902,Eric Blackburn,27.0,Male,India,CRS148,Personal Development Masterclass Beginner,Personal Development,1293.65,2025-08-03,Tablet,Debit Card,2.7,0.0,Not Started,No,0,,,No,2025-08-19
STU00449,Erin Cook,29.0,Male,India,CRS180,IT & Software Masterclass Beginner,IT & Software,4972.0,2025-09-06,Tablet,Wallet,5.1,20.7,In Progress,No,0,,3.4,No,2026-04-27
STU01267,Wayne Gonzales,27.0,Male,USA,CRS188,Data Science Masterclass Bootcamp,Data  Science,4145.88,2025-10-23,Desktop,Debit Card,5.5,7.6,Not Started,No,1,64.0,,No,2025-12-09
STU01315,Jordan Moses,17.0,Male,Singapore,CRS175,Cloud Computing Masterclass Beginner,Cloud Computing,4960.54,2025-04-29,Mobile,Credit Card,3.4,8.9,Not Started,No,1,64.6,,No,2026-06-24
STU00304,Donna Hendricks DDS,34.0,Female,India,CRS158,IT & Software Masterclass Bootcamp,IT and Software,3990.76,2025-07-31,Mobile,Credit Card,6.0,32.3,In Progress,No,1,65.8,2.8,No,2026-01-31
STU01296,Michelle Erickson,28.0,Female,India,CRS171,Web Development Masterclass Bootcamp,web dev,1870.91,2025-09-02,Desktop,Wallet,2.4,17.0,In Progress,No,2,60.3,3.0,No,2026-05-24
STU01423,Jodi Smith,18.0,Male,Nigeria,CRS120,Personal Development Masterclass Intermediate,Personal Development,1672.99,2025-12-21,Tablet,Debit Card,25.9,99.0,Completed,Yes,12,78.3,5.0,No,2026-04-14
STU00941,Charlotte Mason,31.0,Other,USA,CRS122,Graphic Design Masterclass Intermediate,Graphic Design,1158.37,2025-08-29,Mobile,Debit Card,40.1,100.0,Completed,Yes,6,65.8,4.8,No,2026-07-28
STU00068,Alexander Lee,32.0,Female,Philippines,CRS155,Cloud Computing Masterclass Beginner,Cloud Computing,3731.73,2025-08-23,Desktop,Net Banking,10.6,56.9,In Progress,No,2,96.4,3.8,No,2026-06-29
STU00020,Tricia Valencia,25.0,Male,India,CRS130,Web Development Masterclass Beginner,Web Dev,3598.33,2025-10-02,Mobile,UPI,10.1,49.1,In Progress,No,3,75.3,3.7,No,2026-09-16
STU00325,Justin Flores,31.0,Other,USA,CRS120,Cloud Computing Masterclass Bootcamp,cloud computing,2256.47,2026-08-05,Mobile,Wallet,5.1,4.9,Not Started,No,0,,,No,2026-08-10
STU01384,Mark Gomez,26.0,Male,UK,CRS197,Graphic Design Masterclass Beginner,graphic design,1010.05,2025-05-15,Mobile,Debit Card,13.2,54.3,In Progress,No,1,75.4,3.3,No,2025-06-13
STU00055,Juan Nelson,22.0,Female,India,CRS169,Graphic Design Masterclass Advanced,Graphic Design,1091.79,2025-05-27,Mobile,,6.7,30.6,In Progress,No,2,61.1,3.7,No,2025-07-21
STU00964,Sheri Buchanan,27.0,Female,India,CRS148,Personal Development Masterclass Intermediate,Personal Development,1171.31,2026-04-06,Mobile,Wallet,9.2,36.3,In Progress,No,1,69.2,3.0,No,2026-07-12
STU00932,Anthony Rush,28.0,Male,India,CRS181,Personal Development Masterclass Bootcamp,Personal Development,683.43,2026-04-14,Mobile,Net Banking,8.0,37.6,In Progress,No,3,72.5,3.5,No,2026-08-25
STU01420,Danielle Peters,30.0,Other,Canada,CRS135,Graphic Design Masterclass Beginner,graphic design,1820.37,2025-08-05,Mobile,Net Banking,12.4,28.2,In Progress,No,4,75.9,2.9,No,2026-09-03
STU00151,Christina Dunn,26.0,Female,India,CRS111,Business & Finance Masterclass Bootcamp,Business and Finance,1740.04,2026-04-14,Mobile,UPI,8.5,24.9,In Progress,No,1,78.6,4.2,No,2026-07-21
STU01257,Corey Sanchez,28.0,Other,Singapore,CRS115,Personal Development Masterclass Advanced,Personal Development,549.79,2026-01-23,Mobile,UPI,16.2,72.9,In Progress,No,4,71.8,3.4,No,2026-04-29
STU01122,Leslie Nguyen,17.0,Male,India,CRS166,Data Science Masterclass Bootcamp,Data  Science,4098.3,2025-05-18,Mobile,UPI,4.7,16.8,In Progress,No,3,69.6,3.5,No,2026-07-28
STU01275,Daniel Zamora,21.0,Male,Canada,CRS190,Web Development Masterclass Advanced,Web Dev,3221.53,2025-05-04,Mobile,,27.6,100.0,Completed,Yes,3,91.7,4.2,No,2026-06-20
STU01131,Sara Ramirez,33.0,Male,USA,CRS162,Cloud Computing Masterclass Advanced,Cloud Computing,3452.05,2025-11-26,Mobile,Credit Card,19.9,88.8,In Progress,No,6,61.5,4.5,No,2026-09-16
STU00744,Brittany Stevens,26.0,Female,USA,CRS121,Web Development Masterclass Intermediate,Web Development,2749.96,2026-02-16,Desktop,Credit Card,12.8,67.4,In Progress,No,2,87.1,5.0,No,2026-09-05
STU00750,Matthew Wells,23.0,Other,India,CRS197,Cloud Computing Masterclass Advanced,Cloud Computing,3445.89,2026-04-18,Desktop,Wallet,11.8,26.4,In Progress,No,2,74.5,2.3,No,2026-06-23
STU00756,Daniel Davenport,33.0,Other,India,CRS114,Graphic Design Masterclass Intermediate,graphic design,2498.2,2026-02-15,Mobile,Credit Card,7.8,41.3,In Progress,No,1,79.6,3.9,No,2026-06-05
STU01049,Kristen Cole,21.0,Other,Philippines,CRS188,Digital Marketing Masterclass Advanced,Digital Marketing,1470.86,2025-10-25,Mobile,Wallet,3.9,0.0,Not Started,No,0,,,No,2025-12-22
STU00812,Kelli Hall,31.0,Female,Canada,CRS174,Personal Development Masterclass Beginner,Personal Development,1639.23,2025-08-13,Desktop,UPI,12.8,63.0,In Progress,No,2,74.3,3.7,No,2025-08-26
STU00662,Rodney Evans,33.0,Other,USA,CRS165,Data Science Masterclass Beginner,DataScience,4097.4,2025-10-03,Mobile,UPI,16.0,98.3,Completed,Yes,3,74.5,4.2,No,2026-04-27
STU01383,Molly Benitez,18.0,Other,Germany,CRS135,Graphic Design Masterclass Intermediate,Graphic Design,1183.11,2026-01-19,Mobile,Wallet,0.6,8.2,Not Started,No,2,64.2,,No,2026-03-18
STU01107,Rebecca Duran,26.0,Female,Singapore,CRS185,Personal Development Masterclass Beginner,Personal Development,629.88,2026-01-10,Mobile,Net Banking,26.3,94.3,In Progress,No,11,91.0,3.6,No,2026-02-13
STU00256,Brenda Bailey,20.0,Male,UK,CRS135,Cloud Computing Masterclass Beginner,cloud computing,2312.63,2026-06-13,Mobile,Credit Card,4.8,29.9,In Progress,No,1,88.8,3.7,No,2026-07-15
STU00935,John Blair,33.0,Male,India,CRS115,Cloud Computing Masterclass Advanced,cloud computing,3680.8,2025-07-02,Mobile,Credit Card,9.5,40.5,In Progress,No,2,77.2,2.9,No,2026-02-18
STU00870,Denise Dean,34.0,Female,India,CRS143,Digital Marketing Masterclass Advanced,digital marketing,1087.54,2025-08-15,Mobile,UPI,6.5,32.0,In Progress,No,2,50.6,4.1,No,2026-04-26
STU01397,Kenneth Williams,27.0,Male,Canada,CRS154,Data Science Masterclass Intermediate,DataScience,3262.21,2026-01-24,Mobile,UPI,9.6,27.9,In Progress,No,1,86.1,3.0,No,2026-04-30
STU00893,Cynthia Le,18.0,Female,Canada,CRS184,Digital Marketing Masterclass Bootcamp,Digital Marketing,866.87,2025-03-28,Mobile,Credit Card,15.2,84.9,In Progress,No,8,84.2,4.7,No,2026-07-02
STU00874,Erin Bridges,15.0,Female,UAE,CRS101,Web Development Masterclass Advanced,Web Development,4872.36,2026-08-16,Mobile,Debit Card,19.2,100.0,Completed,Yes,10,56.7,4.5,No,2026-08-31
STU00614,Suzanne Jones,29.0,Female,USA,CRS105,Graphic Design Masterclass Beginner,Graphic Design,2598.47,2026-05-24,Desktop,Credit Card,3.2,3.0,Not Started,No,0,,,No,2026-06-23
STU01101,Kerry Buckley,37.0,Female,USA,CRS159,Digital Marketing Masterclass Beginner,Digital Marketing,887.57,2026-03-04,Desktop,Credit Card,5.8,28.2,In Progress,No,0,,3.4,No,2026-08-24
STU00389,Kendra Luna,29.0,Other,Philippines,CRS176,Web Development Masterclass Beginner,Web Dev,3612.65,2025-09-14,Tablet,UPI,11.5,70.0,In Progress,No,5,97.8,4.1,No,2025-11-18
STU00937,Richard Williamson,15.0,Other,India,CRS191,Graphic Design Masterclass Bootcamp,Graphic Design,836.9,2025-04-10,Desktop,Wallet,13.4,72.0,In Progress,No,8,98.7,3.9,No,2025-07-08
STU00407,Felicia Krueger,29.0,Other,UAE,CRS148,Data Science Masterclass Beginner,Data Science,4039.87,2026-01-01,Mobile,Credit Card,1.3,3.0,Not Started,No,0,,,No,2026-05-05
STU00795,Andrew Moreno,120.0,Male,India,CRS135,Digital Marketing Masterclass Advanced,digital marketing,1576.61,2026-02-17,Tablet,Net Banking,5.9,42.5,In Progress,No,3,87.1,4.6,No,2026-06-08
STU00716,Harold Castillo,24.0,Other,Canada,CRS191,Cloud Computing Masterclass Advanced,cloud computing,2322.45,2026-03-12,Tablet,UPI,7.3,35.1,In Progress,No,3,100.0,3.1,No,2026-05-12
STU01135,Samantha Chavez,25.0,Female,India,CRS110,Digital Marketing Masterclass Intermediate,Digital Marketing,1172.94,2025-12-18,Mobile,UPI,19.9,86.1,In Progress,No,1,85.9,4.5,No,2026-04-28
STU01024,Michelle Marshall,36.0,Female,USA,CRS186,IT & Software Masterclass Beginner,IT & Software,2813.09,2025-11-16,Mobile,Credit Card,7.8,32.7,In Progress,No,1,81.9,4.1,No,2026-04-04
STU01056,Greg Osborne,28.0,Male,UK,CRS195,Digital Marketing Masterclass Advanced,digital marketing,2347.35,2026-05-05,Tablet,Wallet,3.1,3.7,Not Started,No,0,,,No,2026-06-16
STU01324,Jenny Avila,33.0,Other,India,CRS173,Digital Marketing Masterclass Bootcamp,digital marketing,1863.3,2026-06-19,Mobile,Wallet,8.8,56.8,In Progress,No,2,75.6,3.7,No,2026-08-01
STU00247,Ronald Jones,99.0,Female,Canada,CRS197,Data Science Masterclass Advanced,data science,5247.74,2025-08-26,Desktop,Credit Card,7.4,31.2,In Progress,No,1,86.2,2.6,No,2026-02-17
STU00146,Gregory Cook,18.0,Male,India,CRS167,Business & Finance Masterclass Advanced,Business & Finance,1364.16,2026-02-10,Mobile,Wallet,6.6,40.8,In Progress,No,1,87.9,4.5,No,2026-05-29
STU01409,Catherine Smith,24.0,Other,India,CRS143,Cloud Computing Masterclass Bootcamp,cloud computing,6933.88,2026-06-25,Mobile,Debit Card,9.0,46.4,In Progress,No,4,63.3,4.4,No,2026-07-05
STU01153,Kathleen Golden,43.0,Other,UK,CRS141,Cloud Computing Masterclass Beginner,cloud computing,4633.45,2025-05-14,Desktop,Net Banking,9.4,56.3,In Progress,No,2,77.6,3.6,No,2025-09-26
STU01387,Linda Bell,27.0,Other,India,CRS100,Web Development Masterclass Bootcamp,Web Dev,2410.29,2026-06-24,Desktop,Wallet,16.1,93.2,In Progress,No,3,76.0,4.5,No,2026-08-16
STU00623,Annette Melton,23.0,Female,USA,CRS121,IT & Software Masterclass Advanced,IT and Software,4548.13,2025-08-10,Mobile,Credit Card,22.8,100.0,Completed,Yes,5,83.4,5.0,No,2026-02-24
STU01482,James Greene,33.0,Other,India,CRS168,Cloud Computing Masterclass Intermediate,Cloud Computing,3296.83,2026-05-03,Desktop,Credit Card,5.2,38.4,In Progress,No,2,53.8,2.9,No,2026-05-29
STU00461,Tracie Jordan,30.0,Other,UK,CRS128,Business & Finance Masterclass Intermediate,Business and Finance,1858.41,2026-03-04,Desktop,Net Banking,2.6,18.8,In Progress,No,0,,2.6,No,2026-05-22
STU00487,Gregory Montoya,33.0,Other,UK,CRS199,Digital Marketing Masterclass Advanced,digital marketing,1145.85,2025-08-19,Mobile,UPI,10.2,57.8,In Progress,No,7,78.2,3.2,No,2026-09-17
STU01435,Samantha Howard,,Other,USA,CRS133,IT & Software Masterclass Bootcamp,IT & Software,5147.1,2026-03-01,Mobile,UPI,7.5,26.1,In Progress,No,1,58.8,2.8,No,2026-05-10
STU00091,Lori Hill,32.0,Male,Philippines,CRS100,Business & Finance Masterclass Advanced,Business and Finance,1461.69,2026-02-11,Mobile,,20.5,94.4,In Progress,No,6,75.4,4.6,No,2026-07-28
STU01230,Jeffrey Melendez,24.0,Other,Nigeria,CRS173,Web Development Masterclass Bootcamp,Web Dev,3034.71,2025-12-26,Mobile,Wallet,3.7,27.5,In Progress,No,1,57.0,3.5,No,2026-09-05
STU00493,Sharon Martinez DVM,26.0,Female,UK,CRS170,IT & Software Masterclass Bootcamp,IT and Software,3009.39,2026-04-29,Mobile,Credit Card,4.7,22.9,In Progress,No,1,86.7,3.1,No,2026-09-06
STU00171,Stephanie Williams,29.0,Female,USA,CRS123,Graphic Design Masterclass Intermediate,Graphic Design,2552.05,2026-06-13,Desktop,Debit Card,3.3,15.2,In Progress,No,1,75.0,3.4,No,2026-07-26
STU00057,Anna Henderson,21.0,Male,India,CRS197,Cloud Computing Masterclass Bootcamp,cloud computing,4538.05,2025-11-26,Mobile,Wallet,1.5,11.6,In Progress,No,0,,2.6,No,2026-08-20
STU00405,Derrick Nunez,30.0,Male,India,CRS175,Personal Development Masterclass Beginner,Personal Development,772.73,2025-05-05,Tablet,Debit Card,13.7,82.2,In Progress,No,4,71.4,4.6,No,2026-05-03
STU01266,Paul Young,20.0,Male,Germany,CRS111,Digital Marketing Masterclass Bootcamp,Digital Marketing,2450.18,2025-09-05,Mobile,Debit Card,6.3,25.5,In Progress,No,2,86.1,4.1,No,2026-04-13
STU00600,David Williams,40.0,Male,UK,CRS161,Graphic Design Masterclass Beginner,graphic design,1233.71,2026-03-31,Tablet,Wallet,9.5,71.9,In Progress,No,2,68.7,4.5,No,2026-05-15
STU01016,Adrian Dean,25.0,Female,India,CRS118,Cloud Computing Masterclass Intermediate,cloud computing,4875.56,2025-05-18,Mobile,Debit Card,9.5,65.7,In Progress,No,3,88.3,4.3,No,2025-07-29
STU00098,Allen Rogers,26.0,Other,USA,CRS141,Digital Marketing Masterclass Bootcamp,Digital Marketing,2303.25,2025-07-11,Mobile,Wallet,7.2,23.5,In Progress,No,2,67.6,3.5,No,2025-10-14
STU00827,Christine Harris,35.0,Male,India,CRS133,Cloud Computing Masterclass Advanced,cloud computing,6825.16,2025-06-30,Mobile,Credit Card,19.0,87.2,In Progress,No,7,78.1,4.5,No,2026-05-23
STU01141,Jeffery Nelson,27.0,Female,Australia,CRS147,Digital Marketing Masterclass Advanced,digital marketing,803.79,2026-06-23,Mobile,Credit Card,4.3,23.1,In Progress,No,4,75.2,3.1,No,2026-07-21
STU01226,Barry Gregory,34.0,Female,UAE,CRS110,Web Development Masterclass Beginner,Web Development,1215.3,2025-05-27,Mobile,Wallet,3.2,11.8,In Progress,No,1,68.7,3.0,No,2025-07-13
STU00480,Adam Taylor,22.0,Other,UK,CRS115,Digital Marketing Masterclass Bootcamp,Digital Marketing,1162.05,2025-11-07,Desktop,Wallet,16.3,83.2,In Progress,No,5,86.4,3.7,No,2025-11-23
